"","x","y","numb"
"1",-96.125,-71.8125,2
"2",-95.875,-71.8125,4
"3",-95.625,-71.8125,1
"4",-95.625,-71.6875,1
"5",-95.375,-71.6875,1
"6",-95.125,-71.9375,3
"7",-95.125,-71.8125,2
"8",-95.125,-71.6875,4
"9",-94.875,-72.0625,2
"10",-94.875,-71.9375,3
"11",-94.875,-71.8125,4
"12",-94.875,-71.6875,1
"13",-94.625,-72.1875,2
"14",-94.625,-72.0625,2
"15",-94.625,-71.9375,5
"16",-94.625,-71.8125,3
"17",-94.625,-71.6875,3
"18",-94.625,-71.5625,1
"19",-94.375,-72.1875,2
"20",-94.375,-72.0625,1
"21",-94.375,-71.9375,5
"22",-94.375,-71.8125,4
"23",-94.375,-71.6875,7
"24",-94.375,-71.5625,4
"25",-94.375,-71.4375,1
"26",-94.125,-72.3125,2
"27",-94.125,-72.1875,3
"28",-94.125,-72.0625,2
"29",-94.125,-71.9375,8
"30",-94.125,-71.8125,5
"31",-94.125,-71.6875,9
"32",-94.125,-71.5625,5
"33",-94.125,-71.4375,2
"34",-94.125,-71.3125,1
"35",-93.875,-72.3125,3
"36",-93.875,-72.1875,9
"37",-93.875,-72.0625,4
"38",-93.875,-71.9375,7
"39",-93.875,-71.8125,6
"40",-93.875,-71.6875,1
"41",-93.875,-71.3125,1
"42",-93.875,-71.1875,1
"43",-93.625,-72.3125,2
"44",-93.625,-72.1875,7
"45",-93.625,-72.0625,5
"46",-93.625,-71.9375,10
"47",-93.625,-71.8125,5
"48",-93.625,-71.6875,2
"49",-93.625,-71.1875,3
"50",-93.375,-72.3125,6
"51",-93.375,-72.1875,17
"52",-93.375,-72.0625,8
"53",-93.375,-71.9375,7
"54",-93.375,-71.8125,9
"55",-93.375,-71.6875,5
"56",-93.375,-71.5625,1
"57",-93.375,-71.4375,1
"58",-93.375,-71.3125,1
"59",-93.375,-71.1875,3
"60",-93.125,-72.3125,1
"61",-93.125,-72.1875,6
"62",-93.125,-72.0625,3
"63",-93.125,-71.9375,17
"64",-93.125,-71.8125,14
"65",-93.125,-71.6875,3
"66",-93.125,-71.5625,1
"67",-93.125,-71.4375,2
"68",-93.125,-71.3125,3
"69",-92.875,-72.3125,2
"70",-92.875,-72.1875,35
"71",-92.875,-72.0625,7
"72",-92.875,-71.9375,9
"73",-92.875,-71.8125,21
"74",-92.875,-71.6875,5
"75",-92.625,-72.3125,6
"76",-92.625,-72.1875,5
"77",-92.625,-72.0625,16
"78",-92.625,-71.9375,22
"79",-92.625,-71.8125,20
"80",-92.625,-71.6875,4
"81",-92.625,-71.5625,1
"82",-92.375,-72.3125,1
"83",-92.375,-72.1875,3
"84",-92.375,-72.0625,11
"85",-92.375,-71.9375,19
"86",-92.375,-71.8125,20
"87",-92.375,-71.6875,6
"88",-92.375,-71.5625,2
"89",-92.125,-72.3125,21
"90",-92.125,-72.1875,6
"91",-92.125,-72.0625,24
"92",-92.125,-71.9375,18
"93",-92.125,-71.8125,16
"94",-92.125,-71.6875,1
"95",-92.125,-71.5625,8
"96",-91.875,-72.3125,24
"97",-91.875,-72.1875,15
"98",-91.875,-72.0625,24
"99",-91.875,-71.9375,21
"100",-91.875,-71.8125,14
"101",-91.875,-71.6875,2
"102",-91.875,-71.5625,4
"103",-91.625,-72.3125,62
"104",-91.625,-72.1875,36
"105",-91.625,-72.0625,35
"106",-91.625,-71.9375,20
"107",-91.625,-71.8125,10
"108",-91.625,-71.6875,8
"109",-91.625,-71.5625,1
"110",-91.375,-72.3125,12
"111",-91.375,-72.1875,43
"112",-91.375,-72.0625,48
"113",-91.375,-71.9375,22
"114",-91.375,-71.8125,24
"115",-91.375,-71.6875,13
"116",-91.125,-72.3125,15
"117",-91.125,-72.1875,57
"118",-91.125,-72.0625,30
"119",-91.125,-71.9375,24
"120",-91.125,-71.8125,23
"121",-91.125,-71.6875,15
"122",-91.125,-71.5625,1
"123",-90.875,-72.4375,1
"124",-90.875,-72.3125,32
"125",-90.875,-72.1875,53
"126",-90.875,-72.0625,35
"127",-90.875,-71.9375,18
"128",-90.875,-71.8125,19
"129",-90.875,-71.6875,6
"130",-90.875,-71.5625,1
"131",-90.875,-71.4375,2
"132",-90.625,-72.4375,5
"133",-90.625,-72.3125,39
"134",-90.625,-72.1875,29
"135",-90.625,-72.0625,49
"136",-90.625,-71.9375,20
"137",-90.625,-71.8125,23
"138",-90.625,-71.6875,7
"139",-90.375,-72.3125,30
"140",-90.375,-72.1875,56
"141",-90.375,-72.0625,40
