"","x","y","numb"
"1",-96.625,-71.3125,1
"2",-96.625,-71.1875,5
"3",-96.625,-71.0625,2
"4",-96.375,-71.3125,2
"5",-96.375,-71.1875,2
"6",-96.125,-71.3125,2
"7",-96.125,-71.1875,1
"8",-95.875,-71.3125,2
"9",-95.875,-71.1875,5
"10",-95.625,-71.8125,1
"11",-95.625,-71.3125,5
"12",-95.625,-71.1875,4
"13",-95.625,-70.9375,2
"14",-95.625,-70.6875,2
"15",-95.625,-70.5625,22
"16",-95.625,-70.4375,11
"17",-95.625,-70.3125,7
"18",-95.375,-71.9375,3
"19",-95.375,-71.8125,12
"20",-95.375,-71.5625,12
"21",-95.375,-71.4375,13
"22",-95.375,-71.3125,11
"23",-95.375,-71.1875,8
"24",-95.375,-71.0625,12
"25",-95.375,-70.9375,15
"26",-95.375,-70.8125,6
"27",-95.375,-70.6875,9
"28",-95.375,-70.5625,15
"29",-95.375,-70.4375,8
"30",-95.375,-70.3125,7
"31",-95.125,-72.0625,4
"32",-95.125,-71.9375,8
"33",-95.125,-71.8125,22
"34",-95.125,-71.6875,25
"35",-95.125,-71.5625,17
"36",-95.125,-71.4375,15
"37",-95.125,-71.3125,22
"38",-95.125,-71.1875,16
"39",-95.125,-71.0625,12
"40",-95.125,-70.9375,25
"41",-95.125,-70.8125,33
"42",-95.125,-70.6875,27
"43",-95.125,-70.5625,33
"44",-95.125,-70.4375,23
"45",-95.125,-70.3125,14
"46",-94.875,-72.3125,14
"47",-94.875,-72.1875,68
"48",-94.875,-72.0625,17
"49",-94.875,-71.9375,17
"50",-94.875,-71.8125,16
"51",-94.875,-71.6875,29
"52",-94.875,-71.5625,47
"53",-94.875,-71.4375,69
"54",-94.875,-71.3125,36
"55",-94.875,-71.1875,32
"56",-94.875,-71.0625,34
"57",-94.875,-70.9375,47
"58",-94.875,-70.8125,19
"59",-94.875,-70.6875,36
"60",-94.875,-70.5625,23
"61",-94.875,-70.4375,20
"62",-94.875,-70.3125,11
"63",-94.875,-70.1875,2
"64",-94.625,-72.3125,12
"65",-94.625,-72.1875,48
