"","x","y","numb"
"1",-108.375,-72.0625,1
"2",-108.125,-72.0625,2
"3",-107.875,-72.5625,4
"4",-107.875,-72.0625,5
"5",-107.625,-72.5625,4
"6",-107.625,-72.1875,1
"7",-107.625,-72.0625,3
"8",-107.375,-72.5625,2
"9",-107.375,-72.4375,3
"10",-107.375,-72.1875,2
"11",-107.375,-72.0625,2
"12",-107.125,-72.5625,7
"13",-107.125,-72.4375,5
"14",-107.125,-72.0625,1
"15",-107.125,-71.9375,4
"16",-106.875,-72.5625,1
"17",-106.875,-72.4375,5
"18",-106.875,-72.3125,5
"19",-106.875,-72.1875,2
"20",-106.875,-72.0625,4
"21",-106.875,-71.9375,7
"22",-106.625,-72.4375,3
"23",-106.625,-72.1875,2
"24",-106.625,-72.0625,8
"25",-106.625,-71.9375,8
"26",-106.375,-72.4375,3
"27",-106.375,-72.3125,4
"28",-106.375,-72.1875,5
"29",-106.375,-72.0625,4
"30",-106.375,-71.9375,10
"31",-106.125,-72.0625,1
"32",-106.125,-71.9375,4
"33",-106.125,-71.8125,6
"34",-105.875,-71.9375,3
"35",-105.875,-71.8125,7
"36",-105.875,-71.6875,6
"37",-105.875,-71.5625,4
"38",-105.875,-71.4375,9
"39",-105.625,-72.5625,6
"40",-105.625,-71.9375,1
"41",-105.625,-71.8125,4
"42",-105.625,-71.6875,4
"43",-105.625,-71.5625,3
"44",-105.625,-71.4375,8
"45",-105.375,-72.5625,9
"46",-105.375,-71.8125,4
"47",-105.375,-71.6875,13
"48",-105.375,-71.5625,9
"49",-105.375,-71.4375,2
"50",-105.125,-72.6875,6
"51",-105.125,-72.5625,7
"52",-105.125,-72.4375,2
"53",-105.125,-71.8125,4
"54",-105.125,-71.6875,11
"55",-105.125,-71.5625,6
"56",-104.875,-72.9375,1
"57",-104.875,-72.8125,5
"58",-104.875,-72.6875,15
"59",-104.875,-72.5625,16
"60",-104.875,-72.4375,11
"61",-104.875,-71.9375,2
"62",-104.875,-71.6875,7
"63",-104.875,-71.5625,3
"64",-104.625,-73.1875,1
"65",-104.625,-73.0625,2
"66",-104.625,-72.9375,5
"67",-104.625,-72.8125,4
"68",-104.625,-72.6875,5
"69",-104.625,-72.5625,5
"70",-104.625,-72.4375,1
"71",-104.625,-71.9375,2
"72",-104.625,-71.8125,3
"73",-104.625,-71.6875,19
"74",-104.625,-71.5625,4
"75",-104.375,-73.1875,2
"76",-104.375,-72.9375,2
"77",-104.375,-72.8125,4
"78",-104.375,-72.6875,4
"79",-104.375,-72.5625,4
"80",-104.375,-72.4375,1
"81",-104.375,-72.1875,2
"82",-104.375,-72.0625,3
"83",-104.375,-71.9375,4
"84",-104.375,-71.8125,15
"85",-104.375,-71.6875,3
"86",-104.375,-71.5625,8
"87",-104.125,-73.3125,11
"88",-104.125,-73.1875,8
"89",-104.125,-72.8125,2
"90",-104.125,-72.6875,3
"91",-104.125,-72.5625,3
"92",-104.125,-72.4375,11
"93",-104.125,-72.3125,2
"94",-104.125,-72.1875,4
