"","x","y","numb"
"1",-94.875,-70.5625,2
"2",-94.625,-70.8125,1
"3",-94.625,-70.6875,1
"4",-94.625,-70.4375,1
"5",-94.625,-70.3125,1
"6",-94.375,-70.8125,2
"7",-94.375,-70.3125,1
"8",-94.375,-70.1875,2
"9",-94.125,-70.9375,2
"10",-94.125,-70.8125,2
"11",-94.125,-70.6875,3
"12",-94.125,-70.5625,7
"13",-94.125,-70.4375,4
"14",-94.125,-70.3125,2
"15",-94.125,-70.1875,4
"16",-93.875,-71.0625,3
"17",-93.875,-70.9375,5
"18",-93.875,-70.8125,3
"19",-93.875,-70.6875,7
"20",-93.875,-70.5625,6
"21",-93.875,-70.4375,7
"22",-93.875,-70.3125,7
"23",-93.875,-70.1875,2
"24",-93.625,-71.0625,9
"25",-93.625,-70.9375,4
"26",-93.625,-70.8125,12
"27",-93.625,-70.6875,13
"28",-93.625,-70.5625,15
"29",-93.625,-70.4375,14
"30",-93.625,-70.3125,6
"31",-93.625,-70.1875,5
"32",-93.375,-71.3125,4
"33",-93.375,-71.1875,8
"34",-93.375,-71.0625,5
"35",-93.375,-70.9375,6
"36",-93.375,-70.8125,24
"37",-93.375,-70.6875,33
"38",-93.375,-70.5625,26
"39",-93.375,-70.4375,17
"40",-93.375,-70.3125,7
"41",-93.375,-70.1875,6
"42",-93.125,-71.4375,2
"43",-93.125,-71.3125,7
"44",-93.125,-71.1875,15
"45",-93.125,-71.0625,19
"46",-93.125,-70.9375,36
"47",-93.125,-70.8125,62
"48",-93.125,-70.6875,47
"49",-93.125,-70.5625,36
"50",-93.125,-70.4375,13
"51",-93.125,-70.3125,8
"52",-93.125,-70.1875,5
"53",-92.875,-71.4375,4
"54",-92.875,-71.3125,31
"55",-92.875,-71.1875,51
"56",-92.875,-71.0625,48
"57",-92.875,-70.9375,60
"58",-92.875,-70.8125,61
"59",-92.875,-70.6875,66
"60",-92.875,-70.5625,39
"61",-92.875,-70.4375,13
"62",-92.875,-70.3125,5
"63",-92.875,-70.0625,2
"64",-92.625,-71.6875,1
"65",-92.625,-71.5625,3
"66",-92.625,-71.4375,3
"67",-92.625,-71.3125,26
"68",-92.625,-71.1875,110
"69",-92.625,-71.0625,134
"70",-92.625,-70.9375,80
"71",-92.625,-70.8125,62
"72",-92.625,-70.6875,66
"73",-92.625,-70.5625,30
